,Unnamed: 0,avatar,background_image,bio,followers,following,id,join_date,join_datetime,join_time,likes,location,media,name,private,tweets,url,username,verified
181,181,https://pbs.twimg.com/profile_images/1240143504828923910/EDca6cGx_400x400.jpg,https://pbs.twimg.com/profile_banners/1237092294924349447/1590095977/1500x500,COD Gamer | Zombie Mode Lover | Graphic Designer | Video Editor,147,35,1237092294924349447,9 Mar 2020,9 Mar 2020 12:06 PM,12:06 PM,21,,64,Geek Gaming Squad,0,129,https://geekgamingsquad.com/,RealGeekGaming,0
182,182,https://pbs.twimg.com/profile_images/1226480131839070209/vBxIAWh6_400x400.jpg,https://pbs.twimg.com/profile_banners/355103755/1581250626/1500x500,Songwriter & Guitarist for @RadarInbound | My Twitter Profiles: @GuMzHD @HammadAusafi @HammadDesigns,258,14,355103755,14 Aug 2011,14 Aug 2011 1:54 PM,1:54 PM,176,United Kingdom,92,Gumzhd Ausafi,0,566,http://hammadausafi.com/,GuMzHD,0
183,183,https://pbs.twimg.com/profile_images/1200690133537677312/PkCa6I0D_400x400.jpg,,Sharing unpopular opinions. Snowflakes and the PC brigade’s hell on earth,33,30,76661700,23 Sep 2009,23 Sep 2009 7:49 AM,7:49 AM,69,,3,Snowflake Crusader,0,59,,snowflakedouche,0
184,184,https://pbs.twimg.com/profile_images/1068312653293080578/znZ_H-75_400x400.jpg,https://pbs.twimg.com/profile_banners/3451425496/1587298466/1500x500,"Ismail Taxta a photojournalist with 15 years of professional experience in Somalia for Reuters and UN organisations. taxte2006@gmail.com, +252-617209999",261,648,3451425496,26 Aug 2015,26 Aug 2015 3:29 PM,3:29 PM,962,,28,ISMAIL TAXTA,0,458,,Ismail__Taxta,0
185,185,https://pbs.twimg.com/profile_images/1174033891067355136/LPHVZZij_400x400.jpg,https://pbs.twimg.com/profile_banners/155068238/1523369654/1500x500,"disabled, software engineer, shitty model minority, flatlander, writer - @paythewriter - opinions = own",310,1613,155068238,12 Jun 2010,12 Jun 2010 6:41 PM,6:41 PM,4943,"Portland, ME",364,Jai Kang,0,4754,,prattlesnake,0
186,186,https://pbs.twimg.com/profile_images/1245397239586885633/GJ8iPPlW_400x400.jpg,https://pbs.twimg.com/profile_banners/255778680/1585222119/1500x500,"currently: STAYING HOME.  construction, FDI, corporate affairs/Alumni @kirkwoodcc /Socio political Activist , concerned about voiceless.",665,533,255778680,21 Feb 2011,21 Feb 2011 5:25 PM,5:25 PM,8353,"Kashmir, Delhi, Mumbai, Dubai",221,feroz hussain,0,4700,http://theconnectworldwide.com/,ferozhusain,0
187,187,https://pbs.twimg.com/profile_images/703368128642871296/C17ptzKF_400x400.jpg,https://pbs.twimg.com/profile_banners/1726763990/1544822698/1500x500,Observer and reporter of news & sports on Central Coast for Lompoc Record and Santa Maria Times. Native Florida Gator.,584,69,1726763990,3 Sep 2013,3 Sep 2013 2:59 PM,2:59 PM,119,"Lompoc, CA",231,Willis Jacobson,0,1671,http://www.lompocrecord.com,WJacobsonLR,0
188,188,https://pbs.twimg.com/profile_images/1145196788632231936/Fts6uhBZ_400x400.jpg,https://pbs.twimg.com/profile_banners/33786794/1392092939/1500x500,"Traveler, Vlogger, and a 3rd thing.",1025,583,33786794,20 Apr 2009,20 Apr 2009 8:03 PM,8:03 PM,546,"iPhone: 43.656864,-79.556755",869,Will Ramirez,0,13862,https://www.youtube.com/user/WRamirez,WillRamirez,0
189,189,https://pbs.twimg.com/profile_images/1243355583853420544/1sU0-NGQ_400x400.jpg,https://pbs.twimg.com/profile_banners/69665846/1458452211/1500x500,to most ash❤️| New England Patriots| not your average human girl | pimpin' since 94,580,599,69665846,28 Aug 2009,28 Aug 2009 12:00 PM,12:00 PM,17056,"Los Angeles, CA",906,ashley allyson,0,33235,,imashvelasco,0
190,190,https://pbs.twimg.com/profile_images/971871045291425794/uZASEQgg_400x400.jpg,https://pbs.twimg.com/profile_banners/971867590799671297/1581145908/1500x500,"Mom and activist, fighting for educational rights for all students, regardless of their zip code! Views are my own.",212,149,971867590799671297,8 Mar 2018,8 Mar 2018 1:57 PM,1:57 PM,3062,,168,Magali Kincaid,0,727,,MagaliGKincaid,0
191,191,https://pbs.twimg.com/profile_images/498099045525913600/WFVtjG9z_400x400.jpeg,https://pbs.twimg.com/profile_banners/10728442/1397137679/1500x500,Retired teacher/ed consultant for KET TV. Bats right; votes left; drives on bright side of road. #resist,482,1253,10728442,29 Nov 2007,29 Nov 2007 7:43 PM,7:43 PM,6902,Kentucky,174,srenatee,0,5684,,srenatee,0
192,192,https://pbs.twimg.com/profile_images/688864454046400512/vOWClo92_400x400.jpg,,The mission of Platt College is to provide an education to individuals that will enable them to pursue successful careers and lead enriched lives.,418,408,288261133,26 Apr 2011,26 Apr 2011 7:47 AM,7:47 AM,83,,504,Platt College,0,1530,http://www.plattcolleges.edu/,PlattColleges,0
193,193,https://pbs.twimg.com/profile_images/1249351502/K_019_400x400.JPG,https://pbs.twimg.com/profile_banners/58642294/1404514562/1500x500,"Husband & dad. Social studies teacher and coach Enjoys #running, sports, TV/movies, & the random blog. Sometimes when I drink milk, I get sleepy...",343,361,58642294,20 Jul 2009,20 Jul 2009 5:23 PM,5:23 PM,7072,"home, of course",814,Christopher Pagliaro,0,15157,,TheChrisPags,0
194,194,https://pbs.twimg.com/profile_images/1036099312621694976/RRzzpq3W_400x400.jpg,https://pbs.twimg.com/profile_banners/262710670/1586438594/1500x500,Awesome full of Awesomeness. Always looking for my next great adventure. Live to be outdoors.  Love to learn. I accept everyone unless you're a jerk.,112,270,262710670,8 Mar 2011,8 Mar 2011 8:07 AM,8:07 AM,37246,VA,189,Mary,0,4782,,octbrprjct,0
195,195,https://pbs.twimg.com/profile_images/871461474086010880/PtylTOeh_400x400.jpg,https://pbs.twimg.com/profile_banners/189315450/1398221292/1500x500,World Famous Gay Bar #TheAbbey in #LosAngeles. @TheChapelWeHo #MeetMeAtTheAbbey #LGBTQ #Gaybar #LoveWins,23521,404,189315450,10 Sep 2010,10 Sep 2010 4:16 PM,4:16 PM,15237,"West Hollywood, CA",2437,The Abbey 🏳️‍🌈,0,37111,http://shop.theabbeyweho.com,TheAbbeyWeHo,1
196,196,https://abs.twimg.com/sticky/default_profile_images/default_profile_400x400.png,,,1231,2669,3196345114,22 Apr 2015,22 Apr 2015 3:56 PM,3:56 PM,607,,4,James Wilson,0,28165,,shotts_wilson,0
197,197,https://pbs.twimg.com/profile_images/1226188183022342145/rOosIB9p_400x400.jpg,https://pbs.twimg.com/profile_banners/248394865/1532846881/1500x500,"#Native_African, Straight Outha Tulama #Raabaa_Doorii #GrowingUpOromo, Peace Loving Unapologetic supporters of #Gadaa https://www.facebook.com/EverydayOromiyaa/ …",5834,868,248394865,6 Feb 2011,6 Feb 2011 2:32 PM,2:32 PM,12992,Oromi,2144,Native African 🌍🖤❤️🤍🐎,0,14580,https://www.facebook.com/profile.php?id=100001184604303,Abba_Raajii,0
198,198,https://pbs.twimg.com/profile_images/1040884601856512000/3nUuTFZm_400x400.jpg,https://pbs.twimg.com/profile_banners/1049182117/1468131142/1500x500,Prunus Capital founder; we focus on life sciences; opinions expressed here are my own,518,66,1049182117,30 Dec 2012,30 Dec 2012 5:02 PM,5:02 PM,1360,Hong Kong,181,Andy Chen,0,3476,,Bigapple2la,0
199,199,https://pbs.twimg.com/profile_images/1245059377523904512/QYcPb8Gm_400x400.jpg,https://pbs.twimg.com/profile_banners/1212785027274031104/1585596688/1500x500,Jesus is my Savior. Wife. Mom. Amateur artist. Displaced southerner living in Calunicornia.,180,478,1212785027274031104,2 Jan 2020,2 Jan 2020 9:18 AM,9:18 AM,3238,,246,Felicia Murphy,0,2210,,SixShooter64,0
200,200,https://pbs.twimg.com/profile_images/1245428166031626242/a06K6E0B_400x400.png,https://pbs.twimg.com/profile_banners/820831049168977920/1574298596/1500x500,Feel The Press,891,461,820831049168977920,15 Jan 2017,15 Jan 2017 7:12 PM,7:12 PM,4555,"San Francisco, CA",320,FTP 😷 - Masks saves lives,0,4534,,feelthepress,0
201,201,https://pbs.twimg.com/profile_images/1262285386505760768/gCbhz-IE_400x400.jpg,https://pbs.twimg.com/profile_banners/186886192/1538441927/1500x500,"What's seen may not be what's expected; try to see with closed eyes, but an open heart, because love may be found there.",2621,3757,186886192,4 Sep 2010,4 Sep 2010 10:34 AM,10:34 AM,134422,"I'm here, and you're there.",35200,One Love,0,158709,,luvjuan,0
202,202,https://pbs.twimg.com/profile_images/832034375474622464/7Nz279_q_400x400.jpg,https://pbs.twimg.com/profile_banners/24744407/1487207430/1500x500,"OC Calif//Family, Running, Hiking, Weights, Biking. ☀️☕️🌴☀️🏋🏼‍♀️🏃🏼‍♀️John14:6",589,548,24744407,16 Mar 2009,16 Mar 2009 11:44 AM,11:44 AM,6416,"OC, CA ",586,Molly,0,3809,,runninggramma,0
203,203,https://pbs.twimg.com/profile_images/1263709307436056577/Zks7PWGb_400x400.jpg,https://pbs.twimg.com/profile_banners/800402160861089792/1582504133/1500x500,,381,464,800402160861089792,20 Nov 2016,20 Nov 2016 10:15 AM,10:15 AM,1233,"California, USA",92,Geeta,0,2293,,shabana_2019,0
204,204,https://pbs.twimg.com/profile_images/1254703484559069184/XB-Zn70p_400x400.jpg,https://pbs.twimg.com/profile_banners/1059085927170146305/1583809044/1500x500,الجسمي🤍✨ بالفرقى تضل 'حبيبي'🤍⚓️ 👻:ninteyfive_95,82,188,1059085927170146305,4 Nov 2018,4 Nov 2018 6:12 AM,6:12 AM,376,كنتاكي,48,ninteyfive_95✨🥀,0,1097,https://tellonym.me/ninteyfive_95,Ninteyfive95,0
205,205,https://pbs.twimg.com/profile_images/3113799741/dd1b4f6847728e1d441f579aa94f8f12_400x400.jpeg,https://pbs.twimg.com/profile_banners/484855406/1485459275/1500x500,"CEO @PENAmerica, background diverse; opinions my own.  Author of the forthcoming Dare to Speak:   Defending Free Speech in Our Time (HarperCollins, May 2020)",4697,933,484855406,6 Feb 2012,6 Feb 2012 7:27 AM,7:27 AM,988,New York,53,Suzanne Nossel,0,3754,http://www.pen.org,SuzanneNossel,1
206,206,https://pbs.twimg.com/profile_images/1094705332578910214/_tOCKYUY_400x400.jpg,https://pbs.twimg.com/profile_banners/1094703143378653184/1549833065/1500x500,"Hard workin American who supports the 2nd Amendment, tired of all the skum n this cuntry! #MAGA 🇺🇸",41,53,1094703143378653184,10 Feb 2019,10 Feb 2019 1:02 PM,1:02 PM,1773,"Alabama, USA",94,Ash Sweeney,0,1730,,AshKickerUSA,0
207,207,https://pbs.twimg.com/profile_images/3291874345/8ffd7b8cfaf348a6ef388b996b759c7b_400x400.jpeg,https://pbs.twimg.com/profile_banners/29771070/1429996245/1500x500,CMO: https://www.chiefoutsiders.com/contact-ed-valdez … | https://www.linkedin.com/in/edvaldez8888/ … | @MIT | #Marketing #CX #AI #DigitalTransformation,21043,18866,29771070,8 Apr 2009,8 Apr 2009 10:41 AM,10:41 AM,2018,"Austin, Texas",6437,Ed Valdez,0,18754,http://goo.gl/bxEzFG,edvaldez8888,0
208,208,https://pbs.twimg.com/profile_images/750802033591156740/EKFrpHTk_400x400.jpg,https://pbs.twimg.com/profile_banners/750781552053878788/1467840438/1500x500,Health🤗Politics 🤗Social history World Citizen🤗UK ❤ EU  ( opinions my own)🌏❄🤗 #voteleavebrokethelaw,6043,6398,750781552053878788,6 Jul 2016,6 Jul 2016 1:00 PM,1:00 PM,295198,"Nord-Pas-de-Calais, France",12600,Annette Ashley #WATON #FBPE #NotMyBrexit,0,333299,,annetteashley61,0
209,209,https://pbs.twimg.com/profile_images/1174868264318423040/zMTrHhFF_400x400.jpg,https://pbs.twimg.com/profile_banners/2457190279/1559588448/1500x500,KUSI-TV Weekend Sports Anchor/Sports Reporter @kusinews @kusisports @kusippr 🎥/ #FriarFaithful @padres ⚾,1059,528,2457190279,21 Apr 2014,21 Apr 2014 3:04 PM,3:04 PM,668,"San Diego, CA",239,Allison Edmonds,0,821,,aedmondsKUSI,0
210,210,https://pbs.twimg.com/profile_images/1255707823138193409/FZdzdlCM_400x400.jpg,https://pbs.twimg.com/profile_banners/319300567/1588138465/1500x500,We are the Sole Authorized Philippine Distributor of Esri.,374,311,319300567,17 Jun 2011,17 Jun 2011 3:00 PM,3:00 PM,15,Philippines,493,Geodata.Systems,0,6781,http://www.geodata.com.ph,Geodata_Systems,0
211,211,https://pbs.twimg.com/profile_images/1118934172272295939/GEK3_mCw_400x400.jpg,https://pbs.twimg.com/profile_banners/66185093/1555609673/1500x500,"Aviation journalist specializing in #IFEC, #Loyalty, #PaxEx.",17210,1277,66185093,16 Aug 2009,16 Aug 2009 1:21 PM,1:21 PM,50,NH if grounded;often on planes,13300,Seth Miller,0,88652,https://paxex.aero,WandrMe,0
212,212,https://pbs.twimg.com/profile_images/1225962648820383749/FduapODy_400x400.jpg,https://pbs.twimg.com/profile_banners/433714735/1586367182/1500x500,"Hardis Endowd Chair in Onc Rsrch, FACP, FASCO, Prof Med, Vice Chair Taussig Cancer Inst, Dir GI Cancers, @ClevelandClinic. Tweets my own. I have #FCOI",3370,1150,433714735,10 Dec 2011,10 Dec 2011 2:51 PM,2:51 PM,26033,"Cleveland, Ohio",371,Alok Khorana,0,6694,https://my.clevelandclinic.org/staff/17885-alok-khorana,aakonc,0
213,213,https://pbs.twimg.com/profile_images/1212389873853685762/SkDweV9S_400x400.jpg,https://pbs.twimg.com/profile_banners/41565964/1414820879/1500x500,Blogger,756,731,41565964,21 May 2009,21 May 2009 3:58 AM,3:58 AM,6044,Village on Edge of Rainforest,1290,Village Whisperer,0,27683,http://whispersfromtheedgeoftherainforest.blogspot.com/,village_whisper,0
214,214,https://pbs.twimg.com/profile_images/1229874566123704321/-QI-4Nxf_400x400.jpg,https://pbs.twimg.com/profile_banners/2273514768/1583873355/1500x500,"The Gaithersburg-Germantown Chamber of Commerce is a vital, dynamic organization of 400 members. Increase the Value of Your Business!",1390,1005,2273514768,2 Jan 2014,2 Jan 2014 12:24 PM,12:24 PM,2770,"Gaithersburg, MD",1348,GGCC,0,4148,http://www.ggchamber.org/,GGCCNEWS,0
215,215,https://pbs.twimg.com/profile_images/1222341892899250176/KlXQSzQN_400x400.jpg,https://pbs.twimg.com/profile_banners/424870293/1587504850/1500x500,"Recording Engineer, Musician, Curmudgeon, Nerd, Human, he/him/dude",82,672,424870293,30 Nov 2011,30 Nov 2011 12:26 AM,12:26 AM,9567,Philly,167,✉️Save the USPS!📬🧾,0,1743,,andvoicewaslike,0
216,216,https://pbs.twimg.com/profile_images/428785392/PMPhotobooth_KB_wineglasses_400x400.jpg,https://pbs.twimg.com/profile_banners/16149236/1416081465/1500x500,Trying to keep up.,592,745,16149236,5 Sep 2008,5 Sep 2008 1:44 PM,1:44 PM,1942,Pacific Northwest,314,KarinKB,0,2883,,KarinKB,0
217,217,https://pbs.twimg.com/profile_images/435424706255003648/-WR2TWF5_400x400.jpeg,https://pbs.twimg.com/profile_banners/4959481/1563937137/1500x500,"Digital subscriptions @SoCalNewsGroup. Prior: @postandcourier. Recovering founder. From Iowa. Local news, product, books, music, travel, Penguins and Cubs",2188,3439,4959481,16 Apr 2007,16 Apr 2007 10:53 PM,10:53 PM,2975,,518,Jason Kristufek,0,6446,http://ocregister.com,jkristufek,0
218,218,https://pbs.twimg.com/profile_images/1264010822147334144/kH2oBpLx_400x400.jpg,https://pbs.twimg.com/profile_banners/72482449/1590199019/1500x500,It's okay if you forget me when I'm gone. ⛔Commissions: closed⛔ http://instagram.com/markalester/  http://patreon.com/markalester ,241,194,72482449,7 Sep 2009,7 Sep 2009 10:42 PM,10:42 PM,1004,Michigan,1,Mark,0,296,http://www.indyplanet.com/five-star-comics,markalester,0
219,219,https://pbs.twimg.com/profile_images/1117573318368825344/MLxWHUDZ_400x400.jpg,https://pbs.twimg.com/profile_banners/362695928/1557854855/1500x500,Top LGBT Fiduciary Financial Planner LA. Money doesn't have to be stressful. Contributor @forbes Seen on Today Nightline CBS ABC Fox NBC E! ComedyCentral +,5118,2553,362695928,26 Aug 2011,26 Aug 2011 1:48 PM,1:48 PM,4044,"West Hollywood, CA",2193,"David Rae, CFP® AIF®",0,16548,http://www.financialplannerla.com,DavidRaeCFP,0
220,220,https://pbs.twimg.com/profile_images/1189020101418184704/1pRA7eHK_400x400.jpg,https://pbs.twimg.com/profile_banners/47765082/1572319129/1500x500,@KCBSradio radio news anchor 🎤 runner 🏃🏼‍♀️mother of two 👱🏼‍♀️👱🏻‍♂️,359,137,47765082,16 Jun 2009,16 Jun 2009 3:58 PM,3:58 PM,2960,San Francisco,18,Patti Reising,0,869,,pattireising,0
221,221,https://pbs.twimg.com/profile_images/1098242639806255104/cqPt6KlV_400x400.jpg,,"Internal Medicine Physician in independent practice, Owner @GreenSpringMed, designing and innovating to bring health to the healthcare system.",794,1144,42432520,25 May 2009,25 May 2009 9:13 AM,9:13 AM,3266,Baltimore,559,"Holly “Flatten the Curve” Dahlman, MD",0,11501,http://www.greenspringmed.com,HRDahlman,0
222,222,https://pbs.twimg.com/profile_images/1020532472344391680/iYXQI4SK_400x400.jpg,https://pbs.twimg.com/profile_banners/755158364053708800/1482302935/1500x500,"What an amazing time to be alive and to bear witness to truths never before revealed. ""Open their eyes so that they may turn from darkness to light...""",200,304,755158364053708800,18 Jul 2016,18 Jul 2016 2:52 PM,2:52 PM,69,,234,T-SLiCK,0,586,https://soundcloud.com/t-slick-933038636,T_SLiCK_1969,0
223,223,https://pbs.twimg.com/profile_images/835553707068538880/Gk8uoUgD_400x400.jpg,https://pbs.twimg.com/profile_banners/51201342/1556290857/1500x500,Democrats/Republicans are our enemies. We need real democracy. Workers' democracy! Join the DSA - @DemSocialists,3504,318,51201342,26 Jun 2009,26 Jun 2009 12:58 PM,12:58 PM,40071,,974,Freedom is Economic,0,9540,,UnifiedLeft,0
224,224,https://pbs.twimg.com/profile_images/1216107345136308226/-kJRhTVZ_400x400.jpg,https://pbs.twimg.com/profile_banners/3366715924/1447940402/1500x500,Acting/writing/reading/music-ing/lazy-bumming... @Cambridge_Uni grad 🇺🇸🇳🇱🇬🇧,132,608,3366715924,8 Jul 2015,8 Jul 2015 3:07 PM,3:07 PM,1147,"London, England",29,Inge-Vera Lipsius,0,368,http://spotlight.com/1899-1201-8409,ivlipsius,0
225,225,https://pbs.twimg.com/profile_images/1249077211711164416/AB5OoY47_400x400.jpg,https://pbs.twimg.com/profile_banners/81207088/1401934812/1500x500,"CVICU RN 👉🏼 Pulm Med NP. Outspoken, sassy & obsessed w/ evidence, lungs & ethics. I call out quacks. #humanist #vaccinate Tweets = My Own 🏳️‍🌈🇨🇦 He/Him",994,912,81207088,9 Oct 2009,9 Oct 2009 2:29 PM,2:29 PM,14709,PNW,655,Covidiocy will not be tolerated. #StayHome,0,11072,,ty_the_np,0
226,226,https://abs.twimg.com/sticky/default_profile_images/default_profile_400x400.png,,,3,99,617687612,24 Jun 2012,24 Jun 2012 7:26 PM,7:26 PM,15,,3,Melanie,0,17,,MelanieMPlowman,0
227,227,https://pbs.twimg.com/profile_images/1235293272198742016/pCZ9h22L_400x400.jpg,https://pbs.twimg.com/profile_banners/1560593905/1570295420/1500x500,,978,437,1560593905,1 Jul 2013,1 Jul 2013 6:40 AM,6:40 AM,5182,Eire,350,ᴏᴍᴇʀ ᴋ.♍💯,0,7006,,Omer_KElmahi,0
228,228,https://pbs.twimg.com/profile_images/1219674247272026112/lPXfL8Dp_400x400.jpg,https://pbs.twimg.com/profile_banners/1219674053339947008/1583287394/1500x500,Women on mission,3,43,1219674053339947008,21 Jan 2020,21 Jan 2020 9:32 AM,9:32 AM,39,,3,JOAN TUCKER,0,57,,JOANTUC20896152,0
229,229,https://pbs.twimg.com/profile_images/1148110532962111489/U96qCUkR_400x400.jpg,https://pbs.twimg.com/profile_banners/125289580/1478552048/1500x500,"✝️,❤️, Friend, 📷, 🎥, GFX Design, Journalist, 🎮,  Mac, MtF Trans, 👭, Graysexual, Rock n Roll, Foodie, Political Moderate, @RaditudeForever",182,1003,125289580,22 Mar 2010,22 Mar 2010 2:55 AM,2:55 AM,6078,Indiana,1058,❤ Cali ❤,0,7889,http://calimiller.me,BX2EO,0
230,230,https://pbs.twimg.com/profile_images/1164668295024435201/rMeWyzZH_400x400.jpg,https://pbs.twimg.com/profile_banners/1164652912963915778/1576640857/1500x500,Just a small group of people with a hardcore passion for dope ass talent! #RoseCity #CtisComing #TheComeUp,7,290,1164652912963915778,22 Aug 2019,22 Aug 2019 2:38 PM,2:38 PM,185,"Norwich, Ct ( RoseCity )",4,Mopsic Music Ent,0,63,http://mopsicmusicent.wixsite.com/website,EntMopsic,0
