bot,verified,geo_enabled,default_profile,has_description,len_en,followers,friends,listed_count,likes,tweets
1,0.0,0.0,1.0,0,1,1,0,0,0,102
1,0.0,0.0,1.0,0,1,0,0,0,0,118
1,0.0,0.0,1.0,0,1,0,0,0,0,10
1,0.0,0.0,1.0,0,1,0,9,0,0,7
1,0.0,0.0,1.0,0,1,2,0,0,0,143
1,0.0,0.0,1.0,0,1,0,0,0,0,53
1,0.0,0.0,1.0,0,1,0,0,0,0,22
1,0.0,0.0,1.0,0,1,0,0,0,0,24
1,0.0,0.0,1.0,0,1,0,0,0,0,11
1,0.0,0.0,1.0,0,1,2,0,0,0,60
1,0.0,0.0,1.0,0,1,0,0,0,0,57
1,0.0,0.0,1.0,0,1,0,0,0,0,15
1,0.0,0.0,1.0,0,1,2,28,0,10,23
1,0.0,0.0,1.0,1,1,0,0,0,0,127
1,0.0,0.0,1.0,0,1,0,0,0,0,160
1,0.0,0.0,1.0,1,1,423,912,0,1365,1939
1,0.0,0.0,1.0,1,1,0,0,0,0,9
1,0.0,0.0,1.0,0,1,0,0,0,0,4
1,0.0,0.0,1.0,0,1,1,0,0,0,95
1,0.0,0.0,1.0,0,1,0,0,0,0,46
1,0.0,0.0,1.0,1,1,11,52,0,45,11
1,0.0,0.0,1.0,0,1,0,18,0,0,1
1,0.0,0.0,1.0,0,1,3,0,1,0,202
1,0.0,0.0,1.0,0,1,2,0,0,0,168
1,0.0,0.0,1.0,0,1,0,0,0,0,13
1,0.0,0.0,1.0,0,1,0,0,0,0,5
1,0.0,0.0,1.0,0,1,1,0,0,0,164
1,0.0,0.0,1.0,0,1,0,0,0,0,41
1,0.0,0.0,1.0,0,1,0,0,0,0,7
1,0.0,0.0,1.0,1,1,225,1957,0,1,9
1,0.0,0.0,1.0,0,1,0,0,0,0,2
1,0.0,0.0,1.0,0,1,0,0,0,0,13
1,0.0,0.0,1.0,0,1,0,0,0,0,5
1,0.0,0.0,1.0,0,1,0,0,0,0,109
1,0.0,0.0,1.0,0,1,0,0,0,0,37
1,0.0,0.0,1.0,0,1,1,662,0,291,328
1,0.0,0.0,1.0,0,1,1,0,0,0,44
1,0.0,0.0,1.0,0,1,7,745,0,235,241
1,0.0,0.0,1.0,0,1,1,0,0,0,169
1,0.0,0.0,1.0,0,1,3,0,0,0,128
1,0.0,0.0,1.0,0,1,0,0,0,0,7
1,0.0,0.0,1.0,0,1,0,0,0,0,23
1,0.0,0.0,1.0,0,1,0,0,0,0,22
1,0.0,0.0,1.0,0,1,1,0,0,0,127
1,0.0,0.0,1.0,0,1,0,0,0,0,46
1,0.0,0.0,1.0,0,1,0,0,0,0,18
1,0.0,0.0,1.0,0,1,1,0,0,0,97
1,0.0,0.0,1.0,0,1,86,617,0,0,5
1,0.0,0.0,1.0,0,1,0,0,0,0,73
1,0.0,0.0,1.0,0,1,3,0,0,0,221
1,0.0,0.0,1.0,0,1,0,0,0,0,99
1,0.0,0.0,1.0,0,1,1,2,0,0,105
1,0.0,0.0,1.0,0,1,0,0,0,0,42
1,0.0,0.0,1.0,0,1,0,0,0,0,28
1,0.0,0.0,1.0,0,1,0,0,0,0,114
1,0.0,0.0,1.0,0,1,0,0,0,0,8
1,0.0,0.0,1.0,0,1,0,0,0,0,32
1,0.0,0.0,1.0,0,1,0,0,0,0,16
1,0.0,0.0,1.0,0,1,0,0,0,0,14
1,0.0,0.0,1.0,0,1,4,24,0,0,2
1,0.0,0.0,1.0,0,1,4,0,0,0,89
1,0.0,0.0,1.0,0,1,1,0,0,0,166
1,0.0,0.0,1.0,0,1,91,394,0,13,14
1,0.0,0.0,1.0,0,1,0,0,0,0,105
1,0.0,0.0,1.0,1,1,2,7,0,6,12
1,0.0,0.0,1.0,0,1,1,0,0,0,87
1,0.0,0.0,1.0,0,1,2,0,0,0,207
1,0.0,0.0,1.0,0,1,0,0,0,0,43
1,0.0,0.0,1.0,0,1,2,0,0,0,140
1,0.0,0.0,1.0,1,1,34,518,0,0,6
1,0.0,0.0,1.0,0,1,1,0,0,0,43
1,0.0,0.0,1.0,0,1,0,0,0,0,45
1,0.0,0.0,1.0,0,1,0,0,0,0,10
1,0.0,0.0,1.0,0,1,0,0,0,0,19
1,0.0,0.0,1.0,0,1,4,0,0,0,173
1,0.0,0.0,1.0,0,1,0,0,0,0,5
1,0.0,0.0,1.0,0,1,0,0,0,0,28
1,0.0,0.0,1.0,0,1,0,0,0,0,18
1,0.0,0.0,1.0,1,1,0,0,0,0,11
1,0.0,0.0,1.0,0,1,0,0,0,0,13
1,0.0,0.0,1.0,1,1,1,15,0,25,30
1,0.0,0.0,1.0,0,1,0,0,0,0,9
1,0.0,0.0,1.0,1,1,0,4,0,13,10
1,0.0,0.0,1.0,0,1,0,0,0,0,9
1,0.0,0.0,1.0,1,1,0,7,0,20,17
1,0.0,0.0,1.0,1,1,21,529,0,554,538
1,0.0,0.0,1.0,0,1,0,0,0,0,34
1,0.0,0.0,1.0,0,1,0,0,0,0,20
1,0.0,0.0,1.0,0,1,0,0,1,0,42
1,0.0,0.0,1.0,0,1,0,0,0,0,48
1,0.0,0.0,1.0,0,1,0,0,0,0,2
1,0.0,0.0,1.0,0,1,0,0,0,0,7
1,0.0,0.0,1.0,0,1,1,0,0,0,47
1,0.0,0.0,1.0,0,1,0,0,0,0,21
1,0.0,0.0,1.0,0,1,0,0,0,0,4
1,0.0,0.0,1.0,0,1,0,0,0,0,6
1,0.0,0.0,1.0,1,1,0,0,0,2,2
1,0.0,0.0,1.0,1,1,83,896,0,0,30
1,0.0,0.0,1.0,0,1,0,0,0,0,11
1,0.0,0.0,1.0,0,1,0,0,0,0,14
1,0.0,0.0,1.0,0,1,0,0,0,0,18
1,0.0,0.0,1.0,0,1,0,0,0,0,12
1,0.0,0.0,1.0,0,1,0,0,0,0,88
1,0.0,0.0,1.0,0,1,0,0,0,0,10
1,0.0,0.0,1.0,0,1,0,0,0,0,14
1,0.0,0.0,1.0,0,1,0,0,0,0,2
1,0.0,0.0,1.0,0,1,0,0,0,0,31
1,0.0,0.0,1.0,0,1,0,0,0,0,24
1,0.0,0.0,1.0,0,1,0,0,0,0,10
1,0.0,0.0,1.0,0,1,1,0,0,0,145
1,0.0,0.0,1.0,0,1,0,0,0,0,9
1,0.0,0.0,1.0,0,1,1,0,0,0,125
1,0.0,0.0,1.0,0,1,0,0,0,0,49
1,0.0,0.0,1.0,0,1,0,0,0,0,5
1,0.0,0.0,1.0,0,1,0,0,0,0,11
1,0.0,0.0,1.0,0,1,0,0,0,0,40
1,0.0,0.0,1.0,0,1,0,0,0,0,48
1,0.0,0.0,1.0,0,1,0,0,0,0,10
1,0.0,0.0,1.0,1,1,0,0,0,0,10
1,0.0,0.0,1.0,0,1,1,0,0,0,81
1,0.0,0.0,1.0,0,1,0,0,0,0,13
1,0.0,0.0,1.0,0,1,0,0,0,0,12
1,0.0,0.0,1.0,0,1,0,0,0,0,84
1,0.0,0.0,1.0,0,1,0,0,0,0,8
1,0.0,0.0,1.0,0,1,0,0,0,0,51
1,0.0,0.0,1.0,0,1,1,0,0,0,83
1,0.0,0.0,1.0,0,1,0,0,0,0,5
1,0.0,0.0,1.0,0,1,0,0,0,0,23
1,0.0,0.0,1.0,1,1,1,4,0,0,59
1,0.0,0.0,1.0,0,1,0,0,0,0,22
1,0.0,0.0,1.0,0,1,3,38,0,5,7
1,0.0,0.0,1.0,0,1,0,0,0,0,12
1,0.0,0.0,1.0,0,1,0,0,0,0,2
1,0.0,0.0,1.0,0,1,0,0,0,0,5
1,0.0,0.0,1.0,0,1,0,0,0,0,18
1,0.0,0.0,1.0,0,1,0,0,0,0,15
1,0.0,0.0,1.0,0,1,0,0,0,0,8
1,0.0,0.0,1.0,1,1,0,0,0,0,52
1,0.0,0.0,1.0,0,1,0,0,0,0,24
1,0.0,0.0,1.0,0,1,0,0,0,0,90
1,0.0,0.0,1.0,0,1,0,0,0,0,18
1,0.0,0.0,1.0,0,1,0,0,0,0,30
1,0.0,0.0,1.0,0,1,0,0,0,0,11
1,0.0,0.0,1.0,0,1,0,0,0,0,13
1,0.0,0.0,1.0,0,1,0,0,0,0,13
1,0.0,0.0,1.0,0,1,0,0,0,0,18
1,0.0,0.0,1.0,0,1,0,0,0,0,20
1,0.0,0.0,1.0,0,1,0,0,0,0,18
1,0.0,0.0,1.0,0,1,0,0,0,0,13
1,0.0,0.0,1.0,0,1,0,0,0,0,36
1,0.0,0.0,1.0,0,1,0,0,0,0,7
1,0.0,0.0,1.0,1,1,0,0,0,0,46
1,0.0,0.0,1.0,0,1,0,0,0,0,9
1,0.0,0.0,1.0,0,1,1,0,0,0,84
1,0.0,0.0,1.0,0,1,0,0,0,0,1
1,0.0,0.0,1.0,0,1,0,0,0,0,13
1,0.0,0.0,1.0,0,1,0,87,0,20,27
1,0.0,0.0,1.0,0,1,1,0,0,0,96
1,0.0,0.0,1.0,0,1,0,0,0,0,15
1,0.0,0.0,1.0,0,1,2,0,0,0,82
1,0.0,0.0,1.0,0,1,0,0,0,0,7
1,0.0,0.0,1.0,0,1,0,0,0,0,29
1,0.0,0.0,1.0,0,1,0,0,0,0,24
1,0.0,0.0,1.0,0,1,1,0,0,0,11
1,0.0,0.0,1.0,0,1,0,0,0,0,102
1,0.0,0.0,1.0,0,1,0,0,0,0,5
1,0.0,0.0,1.0,0,1,0,0,0,0,23
1,0.0,0.0,1.0,0,1,0,0,0,0,11
1,0.0,0.0,1.0,0,1,0,0,0,0,16
1,0.0,0.0,1.0,0,1,0,0,0,0,5
1,0.0,0.0,1.0,0,1,0,0,0,0,36
1,0.0,0.0,1.0,0,1,0,0,0,0,25
1,0.0,0.0,1.0,0,1,0,0,0,0,23
1,0.0,0.0,1.0,0,1,0,0,0,0,12
1,0.0,0.0,1.0,0,1,0,0,0,0,35
1,0.0,0.0,1.0,0,1,0,0,0,0,10
1,0.0,0.0,1.0,0,1,0,0,0,0,5
1,0.0,0.0,1.0,0,1,0,0,0,0,6
1,0.0,0.0,1.0,0,1,1,0,0,0,45
1,0.0,0.0,1.0,0,1,0,0,0,0,27
1,0.0,0.0,1.0,0,1,0,0,0,0,1
1,0.0,0.0,1.0,0,1,0,0,0,0,41
1,0.0,0.0,1.0,0,1,0,0,0,0,25
1,0.0,0.0,1.0,0,1,0,0,0,0,70
1,0.0,0.0,1.0,0,1,0,0,0,0,23
1,0.0,0.0,1.0,0,1,1,0,0,0,92
1,0.0,0.0,1.0,0,1,2,0,0,0,94
1,0.0,0.0,1.0,1,1,2,79,0,172,211
1,0.0,0.0,1.0,0,1,0,0,0,0,29
1,0.0,0.0,1.0,0,1,0,0,0,0,17
1,0.0,0.0,1.0,1,1,0,18,0,28,29
1,0.0,0.0,1.0,0,1,0,0,0,0,15
1,0.0,0.0,1.0,0,1,0,0,0,0,9
1,0.0,0.0,1.0,0,1,0,0,0,0,12
1,0.0,0.0,1.0,0,1,0,0,0,0,14
1,0.0,0.0,1.0,0,1,0,0,0,0,37
1,0.0,0.0,1.0,0,1,0,0,0,0,11
1,0.0,0.0,1.0,0,1,0,0,0,0,22
1,0.0,0.0,1.0,0,1,0,0,0,0,10
1,0.0,0.0,1.0,0,1,0,1,0,0,32
1,0.0,0.0,1.0,1,1,0,16,0,34,34
1,0.0,0.0,1.0,0,1,1,0,0,0,5
1,0.0,0.0,1.0,0,1,0,0,0,0,8
1,0.0,0.0,1.0,0,1,0,0,0,0,9
1,0.0,0.0,1.0,1,1,0,24,0,1,9
1,0.0,0.0,1.0,0,1,0,0,0,0,22
1,0.0,0.0,1.0,1,1,0,11,0,29,23
1,0.0,0.0,1.0,0,1,0,0,0,0,14
1,0.0,0.0,1.0,0,1,1,0,0,0,36
1,0.0,0.0,1.0,0,1,0,0,0,0,8
1,0.0,0.0,1.0,0,1,0,0,0,0,6
1,0.0,0.0,1.0,0,1,0,0,0,0,25
1,0.0,0.0,1.0,0,1,0,0,0,0,10
1,0.0,0.0,1.0,0,1,0,0,0,0,8
1,0.0,0.0,1.0,0,1,0,0,0,0,21
1,0.0,0.0,1.0,1,1,0,4,0,3,5
1,0.0,0.0,1.0,0,1,0,0,0,0,31
1,0.0,0.0,1.0,0,1,0,0,0,0,13
1,0.0,0.0,1.0,0,1,0,0,0,0,11
1,0.0,0.0,1.0,0,1,0,0,0,0,14
1,0.0,0.0,1.0,0,1,0,0,0,0,3
1,0.0,0.0,1.0,0,1,0,0,0,0,35
1,0.0,0.0,1.0,0,1,0,0,0,0,72
1,0.0,0.0,1.0,0,1,0,0,0,0,29
1,0.0,0.0,1.0,0,1,0,0,0,0,18
1,0.0,0.0,1.0,0,1,0,0,0,0,4
1,0.0,0.0,1.0,0,1,0,0,0,0,3
1,0.0,0.0,1.0,1,1,75,161,0,669,263
1,0.0,0.0,1.0,0,1,0,0,0,0,5
1,0.0,0.0,1.0,0,1,1,0,0,0,43
1,0.0,0.0,0.0,1,1,142,78,1,308,120
1,0.0,0.0,1.0,0,1,6,451,0,127,22
1,0.0,0.0,1.0,0,1,0,0,0,0,31
1,0.0,0.0,1.0,0,1,0,0,0,0,57
1,0.0,0.0,1.0,0,1,0,0,0,0,9
1,0.0,0.0,1.0,0,1,0,0,0,0,1
1,0.0,0.0,1.0,0,1,0,0,0,0,54
1,0.0,0.0,1.0,0,1,0,0,0,0,8
1,0.0,0.0,1.0,0,1,0,0,0,0,43
1,0.0,0.0,1.0,1,1,455,1878,0,275,278
1,0.0,0.0,1.0,0,1,0,0,0,0,9
1,0.0,0.0,1.0,0,1,0,0,0,0,7
1,0.0,0.0,1.0,0,1,0,0,0,0,8
1,0.0,0.0,1.0,0,1,0,0,0,0,4
1,0.0,0.0,1.0,0,1,0,0,0,0,34
1,0.0,0.0,1.0,0,1,0,0,0,0,22
1,0.0,0.0,1.0,0,1,0,0,0,0,18
1,0.0,0.0,1.0,1,1,3,15,0,22,35
1,0.0,0.0,1.0,0,1,1,0,0,0,19
1,0.0,0.0,1.0,0,1,0,0,0,0,13
1,0.0,0.0,1.0,0,1,0,0,0,0,14
1,0.0,0.0,1.0,0,1,0,0,0,0,5
1,0.0,0.0,1.0,0,1,1,0,0,0,22
1,0.0,0.0,1.0,0,1,0,0,0,0,6
1,0.0,0.0,1.0,0,0,0,23,0,8,23
1,0.0,0.0,1.0,0,1,0,0,0,0,32
1,0.0,0.0,1.0,0,1,0,0,0,0,7
1,0.0,0.0,1.0,0,1,0,0,0,0,51
1,0.0,0.0,1.0,1,1,0,17,0,12,12
1,0.0,0.0,1.0,0,1,0,0,0,0,1
1,0.0,0.0,1.0,0,1,2,0,0,0,108
1,0.0,0.0,1.0,0,1,0,0,0,0,12
1,0.0,0.0,1.0,0,1,0,0,0,0,4
1,0.0,0.0,1.0,0,1,1,0,0,0,53
1,0.0,0.0,1.0,0,1,6,17,0,11,242
1,0.0,0.0,1.0,0,1,3,42,0,254,176
1,0.0,0.0,1.0,0,1,1,0,0,0,41
1,0.0,0.0,1.0,1,1,47,112,0,50,26
1,0.0,0.0,1.0,1,1,33,67,0,276,117
1,0.0,0.0,1.0,1,1,0,3,0,0,2
1,0.0,0.0,1.0,0,1,0,0,0,0,7
1,0.0,0.0,0.0,1,1,1,71,0,35,44
1,0.0,0.0,1.0,1,1,25,39,0,28,26
1,0.0,0.0,1.0,0,1,0,0,0,0,41
1,0.0,0.0,1.0,0,1,0,0,0,0,7
1,0.0,0.0,1.0,0,1,0,0,0,0,11
1,0.0,0.0,1.0,0,1,0,0,0,0,7
1,0.0,0.0,1.0,0,1,0,0,0,0,3
1,0.0,0.0,1.0,0,1,0,0,0,2,1
1,0.0,0.0,1.0,0,1,0,0,0,0,11
1,0.0,0.0,1.0,0,1,0,0,0,0,3
1,0.0,0.0,1.0,1,1,0,3,0,0,8
1,0.0,0.0,1.0,0,1,2,0,0,0,44
1,0.0,0.0,1.0,0,1,0,0,0,0,17
1,0.0,0.0,1.0,0,1,0,0,0,0,1
1,0.0,0.0,1.0,1,1,0,16,0,35,38
1,0.0,0.0,1.0,0,1,0,0,0,0,2
1,0.0,0.0,1.0,0,1,0,0,0,0,7
1,0.0,0.0,1.0,0,1,0,0,0,0,12
1,0.0,0.0,1.0,0,1,0,0,0,0,11
1,0.0,0.0,1.0,0,1,2,110,0,1,40
1,0.0,0.0,1.0,0,1,0,0,0,0,1
1,0.0,0.0,1.0,1,1,1,9,0,16,23
1,0.0,0.0,1.0,0,1,0,29,0,0,2
1,0.0,0.0,1.0,1,1,11,194,0,38,9
1,0.0,0.0,1.0,0,1,0,0,0,0,1
1,0.0,0.0,1.0,0,1,7,836,0,29,522
1,0.0,0.0,1.0,0,1,3,505,0,119,343
1,0.0,0.0,1.0,0,1,16,132,0,105,132
1,0.0,0.0,1.0,0,1,3,129,0,2,7
1,0.0,0.0,1.0,1,1,1,1,0,3,12
1,0.0,0.0,1.0,1,1,9,19,0,0,3
1,0.0,0.0,1.0,1,1,28,76,0,36,113
1,0.0,0.0,1.0,0,1,0,0,0,13,13
1,0.0,0.0,1.0,0,1,0,16,0,8,18
1,0.0,0.0,1.0,1,1,65,180,0,132,117
1,0.0,0.0,1.0,1,1,0,0,0,0,8
1,0.0,0.0,1.0,1,1,1,7,0,0,10
1,0.0,0.0,1.0,1,1,2,17,0,20,28
1,0.0,0.0,1.0,1,1,1,18,0,2,7
1,0.0,0.0,1.0,1,1,40,177,0,331,39
1,0.0,0.0,1.0,1,1,21,417,0,4,18
1,0.0,0.0,1.0,1,1,7,183,0,369,45
1,0.0,0.0,1.0,1,1,661,974,0,15,54
1,0.0,0.0,1.0,1,1,0,2,0,33,81
1,0.0,0.0,1.0,0,1,12,43,0,218,42
1,0.0,0.0,1.0,1,1,125,149,1,13,207
1,0.0,0.0,1.0,1,1,1,9,0,15,27
1,0.0,0.0,1.0,1,1,1,12,0,14,18
1,0.0,0.0,1.0,1,1,0,15,0,23,26
1,0.0,0.0,1.0,1,1,4,5,0,5,5
1,0.0,0.0,1.0,1,1,6,1416,0,828,1107
1,0.0,0.0,1.0,0,1,0,50,0,4,4
1,0.0,0.0,1.0,0,1,3,1381,0,880,777
1,0.0,0.0,1.0,0,1,1,27,0,4,10
1,0.0,0.0,1.0,1,1,1,13,0,30,5
1,0.0,0.0,1.0,0,1,12,921,0,497,600
1,0.0,0.0,1.0,1,1,0,1,0,3,4
1,0.0,0.0,1.0,0,1,4,104,0,36,17
1,0.0,0.0,1.0,0,1,1,48,0,1,4
1,0.0,0.0,1.0,1,1,1,9,0,0,2
1,0.0,0.0,1.0,0,1,13,261,0,152,159
1,0.0,0.0,1.0,0,1,10,142,0,1352,144
1,0.0,0.0,1.0,1,1,200,471,0,518,511
1,0.0,0.0,1.0,1,1,60,563,0,44,30
1,0.0,0.0,0.0,0,1,4,421,0,85,64
1,0.0,0.0,1.0,1,1,0,30,0,0,1
1,0.0,0.0,1.0,1,1,1,2,0,2,6
1,0.0,0.0,1.0,1,1,1,30,0,0,9
1,0.0,0.0,1.0,1,1,1,9,0,10,15
1,0.0,0.0,1.0,1,1,0,1,0,2,4
1,0.0,0.0,1.0,0,1,2,38,0,34,43
1,0.0,0.0,1.0,1,1,17,119,0,70,11
1,0.0,0.0,1.0,1,1,3,12,0,19,13
1,0.0,0.0,0.0,1,1,4,165,0,0,10
1,0.0,0.0,1.0,1,1,4,233,0,5,23
1,0.0,0.0,1.0,1,1,1,0,0,0,1
1,0.0,0.0,1.0,1,1,0,14,0,20,22
1,0.0,0.0,1.0,1,1,88,313,1,6,72
1,0.0,0.0,1.0,0,1,13,31,0,32,112
1,0.0,0.0,1.0,1,0,1,34,0,35,102
1,0.0,0.0,1.0,1,1,2,0,0,107,221
1,0.0,0.0,1.0,1,1,18,0,0,12,168
1,0.0,0.0,1.0,1,1,18,150,0,143,123
1,0.0,0.0,1.0,0,1,4,450,0,824,250
1,0.0,0.0,1.0,0,1,99,928,0,28,14
1,0.0,0.0,1.0,0,1,1,16,0,4,6
1,0.0,0.0,1.0,1,1,2,1,0,0,141
1,0.0,0.0,1.0,0,1,1,33,0,0,1
1,0.0,0.0,0.0,1,1,1,96,0,12,7
1,0.0,0.0,1.0,0,1,0,90,0,5,6
1,0.0,0.0,1.0,0,1,0,9,0,0,47
1,0.0,0.0,1.0,0,1,0,0,0,0,9
1,0.0,0.0,1.0,1,1,0,0,0,0,2
1,0.0,0.0,1.0,0,1,1,444,0,111,183
1,0.0,0.0,1.0,1,1,163,130,0,3,55
1,0.0,0.0,0.0,1,1,1,90,0,6,12
1,0.0,0.0,1.0,0,1,0,35,0,5,8
1,0.0,0.0,1.0,0,1,1,0,0,0,373
1,0.0,0.0,1.0,1,1,3,141,0,4,2
1,0.0,0.0,1.0,1,1,5,10,0,31,42
1,0.0,0.0,1.0,1,1,0,16,0,0,1
1,0.0,0.0,1.0,1,1,0,28,0,0,1
1,0.0,0.0,1.0,0,1,0,153,0,83,125
1,0.0,0.0,1.0,0,1,1,48,0,72,16
1,0.0,0.0,1.0,1,1,0,0,0,0,3
1,0.0,0.0,1.0,1,1,4,72,0,32,5
1,0.0,0.0,1.0,1,1,3,111,0,2,8
1,0.0,0.0,0.0,1,1,172,374,1,579,269
1,0.0,0.0,0.0,1,1,3,47,0,3,24
1,0.0,0.0,1.0,1,1,83,305,0,347,36
1,0.0,0.0,1.0,1,1,5,75,0,44,44
1,0.0,0.0,1.0,1,1,6,21,0,26,17
1,0.0,0.0,1.0,0,1,0,0,0,0,288
1,0.0,0.0,1.0,1,1,2,6,0,0,4
1,0.0,0.0,1.0,0,1,0,143,0,0,27
1,0.0,0.0,1.0,1,1,4,19,0,34,66
1,0.0,0.0,0.0,1,1,0,1,0,0,1
1,0.0,0.0,1.0,0,1,0,47,0,0,8
1,0.0,0.0,1.0,0,1,0,1,0,0,1
1,0.0,0.0,1.0,1,1,0,0,0,3,18
1,0.0,0.0,1.0,1,1,14,215,0,49,21
1,0.0,0.0,1.0,1,1,0,0,0,0,44
1,0.0,0.0,1.0,1,1,0,29,0,0,5
1,0.0,0.0,1.0,1,1,1,98,0,1,58
1,0.0,0.0,1.0,1,1,1,12,0,4,13
1,0.0,0.0,1.0,0,1,3,31,0,0,2
1,0.0,0.0,1.0,0,1,2,11,0,15,300
1,0.0,0.0,1.0,1,1,6,105,0,90,27
1,0.0,0.0,1.0,1,1,0,50,0,36,10
1,0.0,0.0,1.0,0,1,0,25,0,0,11
1,0.0,0.0,1.0,0,1,28,226,0,134,118
1,0.0,0.0,1.0,1,1,1,45,0,10,8
1,0.0,0.0,1.0,1,1,0,0,0,0,153
1,0.0,0.0,1.0,0,1,1,1,0,0,1
1,0.0,0.0,1.0,0,1,1,0,0,0,68
1,0.0,0.0,1.0,0,1,3,0,0,0,77
1,0.0,0.0,1.0,0,1,1,0,0,0,89
1,0.0,0.0,1.0,0,1,3,0,0,0,98
1,0.0,0.0,1.0,0,1,0,0,0,0,70
1,0.0,0.0,1.0,1,1,5,136,0,37,123
1,0.0,0.0,1.0,1,1,1,65,0,16,41
1,0.0,0.0,1.0,0,1,3,0,0,0,111
1,0.0,0.0,1.0,0,1,1,0,0,0,66
1,0.0,0.0,1.0,0,1,2,0,0,0,239
1,0.0,0.0,1.0,1,1,0,1,0,0,6
1,0.0,0.0,1.0,0,1,0,133,0,0,7
1,0.0,0.0,1.0,0,1,1,0,0,0,67
1,0.0,0.0,1.0,0,1,1,0,0,0,33
1,0.0,0.0,1.0,1,1,4,60,0,16,201
1,0.0,0.0,1.0,0,1,3,0,0,0,333
1,0.0,0.0,1.0,1,1,0,0,0,0,2
1,0.0,0.0,1.0,0,1,0,1,0,16,9
1,0.0,0.0,1.0,1,1,0,5,0,11,143
1,0.0,0.0,1.0,1,1,0,18,0,1,10
1,0.0,0.0,1.0,1,1,18,175,1,126,171
1,0.0,0.0,1.0,1,1,0,0,0,0,2
1,0.0,0.0,1.0,1,1,82,114,0,218,269
1,0.0,0.0,1.0,1,1,189,134,2,97,42
1,0.0,0.0,1.0,1,1,1,15,0,21,12
1,0.0,0.0,1.0,1,1,1,18,0,28,31
1,0.0,0.0,1.0,1,1,0,14,0,21,25
1,0.0,0.0,1.0,1,1,0,35,0,45,40
1,0.0,0.0,1.0,1,1,27,919,0,9,4
1,0.0,0.0,1.0,0,1,0,1,0,0,379
1,0.0,0.0,1.0,0,1,0,0,0,2,5
1,0.0,0.0,1.0,1,1,1,14,0,0,4
1,0.0,0.0,1.0,1,0,0,51,0,0,38
1,0.0,0.0,1.0,1,1,0,0,0,0,1
1,0.0,0.0,1.0,1,1,0,1,0,1,3
1,0.0,0.0,1.0,1,1,5,78,0,4,6
1,0.0,0.0,1.0,1,1,1,17,0,7,43
1,0.0,0.0,1.0,1,1,5,21,0,9,395
1,0.0,0.0,1.0,1,1,1,20,0,9,372
1,0.0,0.0,1.0,1,1,12,40,0,8,42
1,0.0,0.0,1.0,0,1,0,158,0,32,58
1,0.0,0.0,1.0,0,1,0,1,0,23,41
1,0.0,0.0,1.0,1,1,153,101,0,480,410
1,0.0,0.0,1.0,1,1,2,59,0,0,3
1,0.0,0.0,1.0,1,1,2,17,0,5,7
1,0.0,0.0,1.0,0,1,0,0,0,3,6
1,0.0,0.0,1.0,0,1,1,25,0,0,9
1,0.0,0.0,1.0,0,1,0,2,0,18,25
1,0.0,0.0,1.0,0,1,7,0,0,1,35
1,0.0,0.0,1.0,0,1,1,0,0,0,153
1,0.0,0.0,1.0,0,1,1,0,0,0,120
1,0.0,0.0,1.0,0,1,0,0,0,0,1
1,0.0,0.0,1.0,1,1,459,839,1,71,44
1,0.0,0.0,1.0,0,1,2,0,0,0,150
1,0.0,0.0,1.0,1,1,1,2,0,0,6
1,0.0,0.0,1.0,0,1,0,30,0,0,7
1,0.0,0.0,1.0,1,1,1005,365,0,494,679
1,0.0,0.0,1.0,1,1,0,11,0,21,29
1,0.0,0.0,1.0,1,1,1,66,0,153,158
1,0.0,0.0,1.0,1,1,1,515,0,27,42
1,0.0,0.0,1.0,1,1,1,2,0,4,9
1,0.0,0.0,1.0,1,1,1,46,0,115,93
1,0.0,0.0,1.0,1,1,1,28,0,63,74
1,0.0,0.0,1.0,1,1,10,27,0,122,67
1,0.0,0.0,1.0,0,1,5,234,0,468,953
1,0.0,0.0,1.0,1,1,1,10,0,0,43
1,0.0,0.0,1.0,1,1,0,21,0,0,2
1,0.0,0.0,1.0,1,1,1,0,0,7,11
1,0.0,0.0,1.0,0,1,0,0,0,0,4
1,0.0,0.0,1.0,0,1,0,4,0,0,3
1,0.0,0.0,1.0,1,1,0,0,0,0,177
1,0.0,0.0,1.0,0,1,0,12,0,13,1
1,0.0,0.0,1.0,1,1,5,87,0,10,16
1,0.0,0.0,1.0,1,1,745,653,0,595,346
1,0.0,0.0,1.0,1,1,57,302,0,5,49
1,0.0,0.0,1.0,1,1,0,0,0,0,13
1,0.0,0.0,1.0,1,1,0,0,0,0,38
1,0.0,0.0,1.0,1,1,3,42,0,6,14
1,0.0,0.0,1.0,1,1,7,19,0,341,315
1,0.0,0.0,1.0,1,1,0,12,0,0,13
1,0.0,0.0,1.0,1,1,0,22,0,0,1
1,0.0,0.0,1.0,1,1,1,59,0,0,48
1,0.0,0.0,1.0,0,1,0,0,0,0,1
1,0.0,0.0,1.0,0,1,0,66,0,34,65
1,0.0,0.0,1.0,1,1,3,119,0,31,23
1,0.0,0.0,1.0,1,1,6,135,0,9,30
1,0.0,0.0,1.0,1,1,16,29,0,16,12
1,0.0,0.0,1.0,1,0,2,1,0,50,48
1,0.0,0.0,1.0,1,1,8,57,0,15,165
1,0.0,0.0,1.0,1,1,0,1,0,0,1
1,0.0,0.0,1.0,0,1,0,0,0,0,2
1,0.0,0.0,1.0,1,1,0,0,0,0,253
1,0.0,0.0,1.0,0,1,0,0,0,0,58
